"",SUID,GeneName,Betweenness,Stress,Degree,Radiality,Bridging,Centroid,Closeness,Eccentricity,EigenVector
1094,1156,EIF2AK1,558.6652075,30622,221,3.103773585,3.963025997,-510,0.000262,0.333333333,0.016655987
1095,1157,BLK,1982.138403,79522,378,3.154419067,4.240524951,-408,0.000269,0.333333333,0.020828625
1096,1158,PTGS1,1477.975104,54842,263,3.123138034,5.994627578,-471,0.000265,0.333333333,0.016806968
1097,1159,MS4A2,242.2570869,9786,124,3.052135055,4.666191923,-614,0.000255,0.333333333,0.007052566
1098,1160,S1PR1,528.4309563,18010,160,3.071002979,5.5092044,-576,0.000257,0.333333333,0.008579175
1099,1161,CLP1,1637.017169,62768,293,3.136047666,5.550486801,-445,0.000266,0.333333333,0.019010298
1100,1162,CYLD,339.3648925,13572,145,3.062065541,4.776963282,-594,0.000256,0.333333333,0.008051187
1101,1163,XPO1,5954.530118,297928,785,3.307845084,3.44326412,-99,0.000293,0.333333333,0.049098759
1102,1164,SH2B2,902.0255069,32104,206,3.088877855,5.715203582,-539,0.00026,0.333333333,0.010801291
1103,1165,KIAA1033,1468.082636,69502,315,3.14796425,4.729220641,-421,0.000268,0.333333333,0.020901036
1104,1166,ICOS,2899.684673,110552,377,3.17775571,5.828619624,-361,0.000272,0.333333333,0.022996968
1105,1167,CDK13,1478.862332,74252,346,3.158887786,4.31055785,-399,0.00027,0.333333333,0.024416602
1106,1168,DCP2,1212.19454,54640,264,3.125124131,5.510200994,-467,0.000265,0.333333333,0.018866661
1107,1169,SIAH1,2739.656096,119488,420,3.18917577,4.967251704,-338,0.000274,0.333333333,0.028266436
1108,1170,TTLL12,491.2117345,18744,160,3.072492552,5.300014552,-571,0.000258,0.333333333,0.010770534
1109,1171,RUNX1,4847.360513,196242,564,3.240317776,4.824532435,-235,0.000282,0.333333333,0.034389748
1110,1172,TARBP1,1547.611978,58936,279,3.131578947,5.753917229,-454,0.000266,0.333333333,0.018361446
1111,1173,CKAP5,1768.233492,92926,404,3.179245283,3.871571676,-358,0.000273,0.333333333,0.030105439
1112,1174,IL2RG,2035.948785,70468,369,3.142999007,4.110293617,-430,0.000267,0.333333333,0.016560799
1113,1175,NGFR,2831.995085,95252,360,3.161866931,5.780169859,-393,0.00027,0.333333333,0.020510199
1114,1176,RBM38,1522.005866,56754,275,3.12959285,5.707057167,-458,0.000265,0.333333333,0.016957576
1115,1177,PDCD4,2934.395579,120450,403,3.184210526,5.427016935,-348,0.000273,0.333333333,0.02476844
1116,1178,NR2C1,1125.979017,46698,267,3.117676266,4.922472213,-482,0.000264,0.333333333,0.016593671
1117,1179,HMGN1,1314.257559,74666,353,3.15938431,3.899069834,-398,0.00027,0.333333333,0.027731356
1118,1180,TPR,1017.263511,55830,308,3.135551142,3.833652718,-446,0.000266,0.333333333,0.022115466
1119,1181,SOX4,2165.845437,93128,356,3.165342602,5.303665478,-386,0.000271,0.333333333,0.024633977
1120,1182,ACYP1,1917.704802,82106,356,3.15938431,4.91594653,-398,0.00027,0.333333333,0.025851233
1121,1183,GART,2588.142213,133762,496,3.211519364,3.755001425,-293,0.000278,0.333333333,0.034987913
1122,1184,YWHAB,2746.430718,108212,415,3.17775571,4.835590489,-361,0.000272,0.333333333,0.024194116
1123,1185,CENPI,506.6076431,24890,258,3.103277061,2.825298721,-511,0.000262,0.333333333,0.018869773
1124,1186,LIF,828.8014605,20820,156,3.070506455,7.576391766,-577,0.000257,0.333333333,0.007577311
1125,1187,SLC43A1,554.5672801,17302,145,3.067527309,7.333508467,-583,0.000257,0.333333333,0.00998159
1126,1188,EIF4E,3364.131454,146396,487,3.21102284,4.612967234,-294,0.000278,0.5,0.031754278
1127,1189,ATF6,930.0407019,39224,231,3.10774578,5.292248035,-502,0.000262,0.5,0.014821148
1128,1190,KPNA3,2043.254311,90418,370,3.165839126,4.765641226,-385,0.000271,0.333333333,0.024158605
1129,1191,APP,11960.04271,514678,699,3.301886792,6.256709224,-111,0.000292,0.333333333,0.040390115
1130,1192,CRK,1936.822155,78792,366,3.152432969,4.375657069,-412,0.000269,0.333333333,0.020486968
1131,1193,BAZ1A,2920.983474,131994,463,3.200595829,4.5293278,-315,0.000276,0.333333333,0.031009488
1132,1194,KPNA2,2720.439017,138248,472,3.214001986,4.343490002,-288,0.000278,0.333333333,0.036695138
1133,1195,KPNA5,1002.759346,40592,235,3.109731877,5.34485981,-498,0.000263,0.333333333,0.014522687
1134,1196,MAP4K1,2023.660169,73932,359,3.150943396,4.534458263,-414,0.000269,0.333333333,0.019072547
1135,1197,FEM1B,1407.626771,58188,288,3.131578947,5.123990559,-454,0.000266,0.333333333,0.018920814
1136,1198,RANBP9,1271.932563,58218,270,3.12611718,5.421200855,-465,0.000265,0.333333333,0.018549011
1137,1199,CDC5L,1387.633333,69886,331,3.14796425,4.260373175,-421,0.000268,0.333333333,0.023085885
1138,1200,SMIM8,280.4590687,9134,102,3.045183714,6.873964801,-628,0.000254,0.333333333,0.006577615
1139,1201,ING3,910.9852352,43262,251,3.116683217,4.630477115,-484,0.000264,0.333333333,0.017296999
1140,1202,HELZ,1574.572863,62826,292,3.136047666,5.355210506,-445,0.000266,0.333333333,0.018067224
1141,1203,MPHOSPH9,1826.227909,89504,393,3.172293942,4.22490975,-372,0.000272,0.333333333,0.02927233
1142,1204,RAB28,1020.221234,49794,262,3.122641509,4.786020529,-472,0.000264,0.333333333,0.01859801
1143,1205,PAK2,2827.698785,137214,459,3.203574975,4.538230491,-309,0.000276,0.333333333,0.03109935
1144,1206,C12orf29,421.30017,20190,163,3.074975174,4.947319122,-568,0.000258,0.333333333,0.01229092
1145,1207,GRB14,1913.263741,69170,292,3.136544191,6.191335917,-444,0.000266,0.333333333,0.018199654
1146,1208,PKIA,1129.623068,43776,239,3.111717974,5.792695577,-494,0.000263,0.333333333,0.015055201
1147,1209,LIG3,1645.363149,77754,345,3.156405164,4.739892756,-404,0.000269,0.333333333,0.025060939
1148,1210,IL1A,1315.452967,45940,242,3.110228401,6.256005877,-497,0.000263,0.333333333,0.015272662
1149,1211,FGFR1OP,1183.60791,46602,254,3.116186693,5.528800824,-485,0.000264,0.333333333,0.017788533
1150,1212,DTYMK,867.4827839,45364,281,3.132075472,3.719498677,-453,0.000266,0.333333333,0.023701184
1151,1213,PJA2,2813.833247,106952,391,3.177259186,5.12015619,-362,0.000272,0.333333333,0.022671328
1152,1214,NR1H3,778.852688,24078,181,3.080933466,6.104904913,-556,0.000259,0.333333333,0.009411475
1153,1215,DGKA,1465.825993,53510,282,3.124131082,5.046235834,-469,0.000265,0.333333333,0.01462304
1154,1216,SLC29A1,1301.252001,56088,273,3.130089374,5.701206856,-457,0.000266,0.333333333,0.020435396
1155,1217,RFXAP,1862.227718,84838,365,3.16285998,4.717108491,-391,0.00027,0.333333333,0.025864786
1156,1218,ESRRA,318.9720471,9568,111,3.049652433,6.280861924,-618,0.000255,0.333333333,0.00589968
1157,1219,RNF8,632.9049149,28448,212,3.092353525,4.534839508,-533,0.00026,0.333333333,0.014089832
1158,1220,FBL,3725.823284,163736,554,3.224925521,3.980365951,-266,0.00028,0.333333333,0.034129184
1159,1221,PARP4,1053.49301,42700,228,3.109235353,6.098426284,-499,0.000263,0.333333333,0.015396504
1160,1222,PTPRC,2878.22368,121496,463,3.191658391,4.215113237,-333,0.000275,0.333333333,0.026024028
1161,1223,RELN,2849.251218,94850,352,3.156901688,5.972930569,-403,0.000269,0.333333333,0.020929965
1162,1224,CIT,5380.183486,201618,518,3.238331678,6.063754299,-239,0.000282,0.333333333,0.036407122
1163,1225,CSF2,347.7408328,11458,126,3.054121152,5.697897295,-610,0.000255,0.333333333,0.007186138
1164,1226,ZNF148,653.6557424,25682,186,3.086395233,5.289681827,-545,0.000259,0.333333333,0.0116696
1165,1227,TOR1A,810.3296224,32976,217,3.097815293,5.282971927,-522,0.000261,0.333333333,0.01434712
1166,1228,PLCG2,3080.128626,113288,458,3.180238332,4.240879495,-356,0.000273,0.333333333,0.022426948
1167,1229,ARIH2,1476.001665,58140,277,3.128103277,5.633423117,-461,0.000265,0.333333333,0.01749792
1168,1230,HIF1A,2276.036074,90844,387,3.163853029,4.550519706,-389,0.00027,0.333333333,0.021968329
1169,1231,TLK1,1975.03138,93398,381,3.175273088,4.544094571,-366,0.000272,0.333333333,0.025830957
1170,1232,STK4,3115.35002,134550,464,3.202085402,4.606150755,-312,0.000276,0.333333333,0.028388472
1171,1233,DNAJA3,1287.544824,47442,239,3.115193644,6.432392365,-487,0.000263,0.5,0.015554731
1172,1234,NCAPD3,2224.452682,98158,377,3.178748759,5.232214843,-359,0.000273,0.333333333,0.02968362
1173,1235,NRF1,1393.9802,52628,265,3.122144985,5.990357357,-473,0.000264,0.333333333,0.018008183
1174,1236,ORC3,1480.486645,73242,354,3.153426018,4.031264039,-410,0.000269,0.333333333,0.024512221
1175,1237,YAF2,755.2676586,31696,208,3.095332671,5.217995469,-527,0.000261,0.333333333,0.013929306
1176,1238,PTPN6,2491.500531,82966,408,3.154915591,3.934612091,-406,0.000269,0.333333333,0.016764674
1177,1239,MLXIP,286.5174715,9436,108,3.045680238,6.19060558,-625,0.000254,0.333333333,0.00613072
1178,1240,DEK,5310.915744,254020,641,3.280039722,4.401849864,-155,0.000289,0.333333333,0.043885949
1179,1241,SMPD1,1037.513178,37156,220,3.102284012,6.027531105,-513,0.000262,0.333333333,0.01370685
1180,1242,APAF1,2426.453645,96162,351,3.160377358,5.705852263,-396,0.00027,0.333333333,0.022022428
1181,1243,GRB2,4616.123476,156050,568,3.210029791,4.12312659,-296,0.000277,0.333333333,0.026044421
1182,1244,TGIF1,727.2405347,24598,174,3.079940417,6.543326568,-558,0.000259,0.333333333,0.010371734
1183,1245,PSEN1,918.9386746,35106,227,3.101290963,5.117892915,-515,0.000262,0.333333333,0.012839053
1184,1246,UVRAG,4526.968457,178472,522,3.227408143,4.940082698,-261,0.00028,0.333333333,0.030207075
1185,1247,MSH3,644.5824683,27744,192,3.088877855,5.393125855,-540,0.00026,0.333333333,0.013710824
1186,1248,CDC40,1547.020622,69422,322,3.145481629,4.760588689,-426,0.000268,0.333333333,0.020798305
1187,1249,GTF2H1,1328.168178,61150,307,3.135551142,4.623732185,-446,0.000266,0.333333333,0.020143016
1188,1250,SETD1A,871.3821961,26408,167,3.078947368,7.05848194,-559,0.000258,0.333333333,0.008871185
1189,1251,ERBB3,1873.7657,66660,331,3.141509434,4.983892605,-434,0.000267,0.333333333,0.018883315
1190,1252,WNK1,4343.938198,180996,516,3.232869911,5.105372673,-250,0.000281,0.333333333,0.033206949
1191,1253,JMJD1C,703.7319062,32516,206,3.09980139,5.031230121,-518,0.000261,0.333333333,0.013507027
1192,1254,TAF4,1047.552596,48192,264,3.123634558,4.898991199,-470,0.000265,0.333333333,0.019896724
1193,1255,ZNF510,645.6712303,23090,152,3.070506455,6.912315112,-577,0.000257,0.333333333,0.00909343
1194,1256,SMARCD2,861.3781709,34348,215,3.100794439,5.660877097,-516,0.000261,0.333333333,0.013999614
1195,1257,SMARCA2,5316.013175,216856,567,3.251241311,5.085839029,-213,0.000284,0.333333333,0.035850171
1196,1258,VLDLR,1377.961077,49200,247,3.11469712,6.234455621,-488,0.000263,0.333333333,0.01583928
1197,1259,SMARCC1,3148.084069,138952,500,3.205561072,4.193409472,-305,0.000277,0.333333333,0.031313486
1198,1260,LNPEP,2335.605238,98998,368,3.170804369,5.275308175,-375,0.000271,0.333333333,0.023385256
1199,1261,CALR,328.4369431,13548,136,3.060079444,5.220596321,-598,0.000256,0.333333333,0.008495342
1200,1262,RASSF1,368.6553209,11320,122,3.05163853,6.491962613,-614,0.000255,0.333333333,0.006484486
1201,1263,TELO2,1185.269997,39518,216,3.098808342,6.512390132,-520,0.000261,0.333333333,0.012490926
1202,1264,HDAC3,1750.074482,69266,336,3.142502483,4.744388863,-432,0.000267,0.333333333,0.020189714
1203,1265,SUPT4H1,682.0854032,26152,185,3.085898709,5.866650565,-546,0.000259,0.333333333,0.011977777
1204,1266,MTMR4,973.7384422,39380,224,3.106256207,5.797868338,-505,0.000262,0.333333333,0.014632915
1205,1267,SMARCA4,3029.299584,128908,466,3.197120159,4.529519832,-322,0.000275,0.333333333,0.030268537
1206,1268,GFRA1,4092.339783,168640,467,3.220953327,5.537086502,-274,0.000279,0.333333333,0.030555172
1207,1269,MAP4K4,5341.832262,219512,577,3.25571003,4.955811205,-204,0.000285,0.333333333,0.035778165
1208,1270,SUPT20H,523.5842726,21712,157,3.071002979,5.752278305,-576,0.000257,0.333333333,0.010010743
1209,1271,CD40,2218.048518,84600,355,3.15590864,5.174366519,-405,0.000269,0.333333333,0.019913655
1210,1272,ZHX2,3028.150364,132942,444,3.199602781,4.832179565,-317,0.000276,0.333333333,0.027674411
1211,1273,BAZ1B,1843.414414,80758,353,3.154915591,4.848279608,-407,0.000269,0.333333333,0.023590332
1212,1274,COQ7,1008.08613,44966,239,3.116186693,5.641190659,-485,0.000264,0.333333333,0.017990404
1213,1275,SLBP,3958.613246,210140,587,3.264647468,4.121928184,-186,0.000286,0.333333333,0.044064899
1214,1276,EPCAM,952.1460439,32880,190,3.089374379,6.627366397,-538,0.00026,0.333333333,0.011917726
1215,1277,PLCB3,836.2281126,25440,169,3.079940417,7.074880219,-558,0.000259,0.333333333,0.009570187
1216,1278,PPM1A,1703.517856,70546,307,3.141509434,5.285645971,-434,0.000267,0.333333333,0.019729698
1217,1279,RAD1,805.9667978,40792,265,3.115193644,3.996189258,-487,0.000263,0.333333333,0.020025436
1218,1280,IL1R1,991.7671895,30726,199,3.084409136,5.591108889,-548,0.000259,0.333333333,0.008877515
1219,1281,CTNNAL1,1668.360815,78364,337,3.158391261,4.958980278,-400,0.00027,0.333333333,0.025945579
1220,1282,CEP152,1964.530141,78934,328,3.154915591,5.69202541,-407,0.000269,0.333333333,0.023485055
1221,1283,CSTF3,2907.706027,131988,459,3.200595829,4.535736117,-315,0.000276,0.333333333,0.031187623
1222,1284,NIPBL,2802.124925,123802,441,3.194141013,4.485870343,-328,0.000275,0.333333333,0.027868159
1223,1285,DDX52,788.2053418,32950,209,3.098808342,5.616764607,-520,0.000261,0.333333333,0.015392857
1224,1286,PRKAG1,1201.364237,45720,253,3.11469712,5.43249135,-488,0.000263,0.333333333,0.015416405
1225,1287,STAT3,4429.035703,161246,572,3.215988083,3.923037024,-284,0.000278,0.333333333,0.027333686
1226,1288,EPS15,5872.969203,239494,623,3.266633565,4.520737192,-182,0.000286,0.333333333,0.03677918
1227,1289,LPAR2,782.1893036,25306,172,3.082423039,7.312314857,-553,0.000259,0.333333333,0.011045078
1228,1290,PKM,1394.473475,52850,265,3.123634558,5.874067672,-470,0.000265,0.333333333,0.017306148
1229,1291,DHX8,2235.875965,87350,360,3.15938431,5.355599784,-398,0.00027,0.333333333,0.023393454
1230,1292,RBL2,2176.818614,100080,402,3.174776564,4.44347741,-367,0.000272,0.333333333,0.024908155
1231,1293,CD2,1514.705565,48750,284,3.118669315,4.857328923,-479,0.000264,0.333333333,0.013124701
1232,1294,RASA1,4475.417727,163536,499,3.215491559,5.214612214,-285,0.000278,0.333333333,0.027330828
1233,1295,ADSS,1848.086005,83322,349,3.160377358,4.999227972,-396,0.00027,0.333333333,0.025394597
1234,1296,TP53TG5,26.25297355,506,21,2.896226415,10.55358489,-857,0.000236,0.333333333,0.000926
1235,1297,MAP4K2,1413.180667,56936,266,3.120158888,5.639020092,-477,0.000264,0.333333333,0.016319688
1236,1298,GADD45B,546.0866456,18906,171,3.071002979,5.277411013,-576,0.000257,0.333333333,0.00924592
1237,1299,11-Sep,2731.331719,122340,417,3.190665343,4.998130044,-335,0.000274,0.333333333,0.028256131
1238,1300,MTAP,997.519424,45932,247,3.117179742,5.339619381,-483,0.000264,0.333333333,0.018109377
1239,1301,ZC3H13,1089.189544,44940,248,3.115193644,5.283891721,-487,0.000263,0.333333333,0.016269979
1240,1302,SRF,654.020922,21236,174,3.076961271,5.480273411,-564,0.000258,0.333333333,0.009781762
1241,1303,CDC34,290.1161076,8742,105,3.045183714,6.564194368,-627,0.000254,0.333333333,0.005851439
1242,1304,NFATC2IP,1309.378128,51448,260,3.123138034,5.78132855,-471,0.000265,0.333333333,0.017781633
1243,1305,NELFB,1632.151521,54462,259,3.123138034,6.21006772,-471,0.000265,0.333333333,0.015446099
1244,1306,NR5A1,446.8521141,12882,132,3.058093347,6.319271025,-602,0.000256,0.333333333,0.006780726
1245,1307,GABPA,2341.578919,100942,372,3.174776564,5.042292699,-367,0.000272,0.333333333,0.024814335
1246,1308,DENND4A,714.8559552,33692,211,3.101787488,4.923139792,-514,0.000262,0.333333333,0.014009311
1247,1309,VIM,3196.835299,117902,398,3.177259186,5.60126675,-362,0.000272,0.5,0.023140175
1248,1310,CEP135,557.4557322,26356,207,3.091857001,4.470076157,-533,0.00026,0.333333333,0.015297987
1249,1311,TNFRSF1A,2966.082512,104062,409,3.165839126,4.821704873,-385,0.000271,0.333333333,0.019932179
1250,1312,POU2AF1,2129.256108,88688,367,3.16285998,4.861937111,-391,0.00027,0.333333333,0.021816283
1251,1313,PIGR,1178.304811,37552,174,3.083416087,8.340425646,-551,0.000259,0.333333333,0.009355908
1252,1314,TRAF6,1825.960357,71252,343,3.14448858,4.604216064,-428,0.000268,0.333333333,0.018663526
1253,1315,IRS1,2014.432859,81612,371,3.154915591,4.499371258,-407,0.000269,0.333333333,0.020632172
1254,1316,CHD3,1829.575333,68040,308,3.138033764,5.715708644,-441,0.000267,0.333333333,0.018747612
1255,1317,CSK,3147.7431,118782,445,3.186196624,4.74579583,-344,0.000274,0.333333333,0.024445831
1256,1318,PDPK1,2695.682745,109372,437,3.183714002,4.38746787,-349,0.000273,0.333333333,0.025747641
1257,1319,EFCAB14,1388.038235,50120,251,3.116683217,6.006296693,-484,0.000264,0.333333333,0.015609235
1258,1320,TRDMT1,409.3688653,21594,178,3.08142999,4.5891864,-555,0.000259,0.333333333,0.013589221
1259,1321,TRIO,3057.538973,117418,401,3.183217478,5.523409488,-350,0.000273,0.333333333,0.024410552
1260,1322,FLT1,2444.255584,101796,375,3.166832175,5.030505529,-383,0.000271,0.333333333,0.022699986
1261,1323,RAD17,799.0179419,36852,253,3.107249255,4.058133515,-503,0.000262,0.333333333,0.016619678
1262,1324,PLCE1,226.2080082,5298,82,3.030784508,6.676822783,-654,0.000252,0.333333333,0.003942795
1263,1325,BAX,1843.031412,74280,318,3.143495531,5.344608997,-430,0.000267,0.333333333,0.01969852
1264,1326,TNFRSF10D,450.8035929,13272,128,3.057596822,6.843253435,-603,0.000256,0.333333333,0.007248942
1265,1327,ATN1,242.0378472,8614,98,3.045183714,6.6694648,-628,0.000254,0.333333333,0.006049698
1266,1328,IRF2,5384.757922,222428,581,3.255213505,4.965456252,-205,0.000285,0.5,0.033947511
1267,1329,SOS1,4144.501419,165802,513,3.220953327,4.762797107,-274,0.000279,0.333333333,0.029353052
1268,1330,SETDB1,2569.879061,99444,380,3.168321748,5.238569171,-380,0.000271,0.333333333,0.02343821
1269,1331,ELK1,634.1566428,25220,195,3.086395233,5.183932264,-545,0.000259,0.333333333,0.012335912
1270,1332,INPP5E,930.439045,27418,178,3.085402185,7.061668013,-547,0.000259,0.333333333,0.009762228
1271,1333,SUGP2,1083.161787,31634,196,3.090863952,6.886549987,-536,0.00026,0.333333333,0.011074807
1272,1334,PRPF4B,1615.011979,89302,395,3.175273088,3.727476619,-366,0.000272,0.333333333,0.027910115
1273,1335,KDM6A,565.0616325,24574,169,3.07795432,5.60722156,-562,0.000258,0.333333333,0.011062067
1274,1336,KIAA0922,2068.784899,90938,361,3.164349553,5.080603693,-388,0.00027,0.333333333,0.023559878
1275,1337,ACTR2,2011.966401,92030,384,3.167825223,4.441998639,-381,0.000271,0.333333333,0.024409733
1276,1338,TMPO,4211.861159,216368,608,3.264150943,4.107640736,-187,0.000286,0.333333333,0.043278904
1277,1339,NFATC3,1289.395787,48830,255,3.118669315,5.767673247,-480,0.000264,0.333333333,0.015797299
1278,1340,ERCC3,2098.087184,96138,385,3.171300894,4.573589567,-374,0.000272,0.333333333,0.025728225
1279,1341,AIM2,1097.219295,37672,227,3.094836147,5.420816035,-528,0.000261,0.333333333,0.011327502
1280,1342,SLK,1210.418515,52772,272,3.127110228,5.111578958,-463,0.000265,0.333333333,0.018373275
1281,1343,POLD1,2960.346158,116286,430,3.188679245,4.867553317,-339,0.000274,0.333333333,0.028988507
1282,1344,WBP4,1041.428719,43262,245,3.112214499,5.122820043,-493,0.000263,0.333333333,0.016095239
1283,1345,PAPD7,3389.25583,140602,394,3.185203575,6.291175208,-346,0.000274,0.333333333,0.02600291
1284,1346,ACACA,1662.022391,68904,305,3.14101291,5.540523564,-435,0.000267,0.333333333,0.020720957
1285,1347,ADD3,3047.77144,120460,406,3.187686197,5.449691073,-341,0.000274,0.333333333,0.025160214
1286,1348,HIRIP3,673.5493602,30904,208,3.100297915,5.170474666,-517,0.000261,0.333333333,0.017528387
1287,1349,IQGAP1,2730.924488,107966,394,3.177259186,5.226167632,-362,0.000272,0.333333333,0.023997799
1288,1350,PVRL3,1636.784632,59744,266,3.125124131,6.098850102,-467,0.000265,0.333333333,0.016032888
1289,1351,MED13L,2127.550923,90164,355,3.162363456,5.10678016,-392,0.00027,0.333333333,0.02253549
1290,1352,ADNP,4123.161455,174640,509,3.230883813,4.84761838,-254,0.000281,0.333333333,0.032847999
1291,1353,TMEM97,453.4352713,24456,198,3.095332671,4.071965845,-527,0.000261,0.333333333,0.017306574
1292,1354,RRAS2,2469.072426,107542,395,3.179245283,4.98577596,-358,0.000273,0.333333333,0.025463553
1293,1355,KMT2B,668.6780715,20820,153,3.071002979,6.319770511,-576,0.000257,0.333333333,0.007878082
1294,1356,HAUS5,412.7364722,15792,144,3.067527309,6.141153803,-583,0.000257,0.333333333,0.011518316
1295,1357,KMT2D,261.7910754,7732,104,3.043694141,6.053988521,-629,0.000254,0.333333333,0.005606836
1296,1358,IL7,2237.134588,85980,361,3.156901688,4.950486976,-403,0.000269,0.333333333,0.020399869
1297,1359,DDIT4,787.237505,28710,185,3.086891758,6.252908697,-543,0.00026,0.333333333,0.01083813
1298,1360,TCF4,5872.588254,236264,582,3.260675273,5.208604328,-194,0.000285,0.333333333,0.035413559
1299,1361,GAPVD1,1923.41063,83382,336,3.158391261,5.280575864,-400,0.00027,0.333333333,0.023203193
1300,1362,NR0B2,693.1650081,19322,164,3.071002979,6.150568492,-576,0.000257,0.333333333,0.008676204
1301,1363,ORC1,2196.31947,98182,455,3.182224429,3.77420858,-352,0.000273,0.333333333,0.03081637
1302,1364,NFYB,1026.714067,56294,289,3.135551142,4.367078254,-446,0.000266,0.333333333,0.022965537
1303,1365,BLMH,3243.268171,145214,488,3.214001986,4.589237409,-288,0.000278,0.333333333,0.034081829
